"url","type"
"bsiarchivalhistory.org/BSI_Archival_History/Clendening.html","benign"
"movies.msn.com/movies/movie-cast-and-crew/little-caesar/","benign"
"actiontheatrics.com/","benign"
"findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=6027146","benign"
"yellowpages.com/kansas-city-mo/kshb-tv-ch41","benign"
"ville.perce.qc.ca/?id=2&titre=Town_of_perce","benign"
"blogs.courant.com/stan_simpson/2009/01/rush-limbaugh-backpedals-on-ba.html","benign"
"jigsaw.com/20110306_20110312_j_2/recently_added_contacts.xhtml","benign"
"passagesmb.com/30days_details.cfm?cID=1&endate=08/02/11","benign"
"http://stackoverflow.com/questions/30226137/how-to-get-the-check-rule-constraint?answertab=active","benign"
"fanpix.net/gallery/carol-forman-pictures.htm","benign"
"gradeamathhelp.com/math-jeopardy.html","benign"
"videosurf.com/Celebrities/FA","benign"
"websters-online-dictionary.org/definition/duchess","benign"
"eastbayproperty.com/","benign"
"succession-retirement.com/","benign"
"search.espn.go.com/figure-skating/articles/9","benign"
"wysinger.homestead.com/kushbio.html","benign"
"http://variety.com/2015/scene/vpage/dakota-fanning-talks-corsets-courage-and-collaborating-with-emma-thompson-on-effie-gray-1201463443/","benign"
"imdb.com/name/nm0598748/","benign"
"downloadkeeper.com/lavalys-everest-cpuid-crack-serial-download.html","benign"
"tv.com/people/billie-joe-armstrong/trivia/","benign"
"archiver.rootsweb.ancestry.com/th/read/DAWSON/2007-05/1179080707","benign"
"keywiki.org/index.php/Ella_Baker_Center_for_Human_Rights","benign"
"centr-zlatoust.ru/index.php?name=biblioteka&id=689","benign"
"travelingluck.com/North%20America/Mexico/Chihuahua/_3983315_Saucillo.html","benign"
"facebook.com/broadstthockey?sk=wall","benign"
"eventful.com/southbristol/events/thompson-ice-house-ice-harvest-/E0-001-028115547-2","benign"
"music.yahoo.com/simple-plan/albums/perfect-canada-cd--192641709","benign"
"documentaries.about.com/od/documentarydirectors/Featured_Filmmakers.htm","benign"
"vodpod.com/watch/2888167-beyonce-single-ladies-put-a-ring-on-it-official-video","benign"
"sovereignkingpca.net/","benign"
"youtube.com/watch?v=9pEjEPT-rK4","benign"
"http://thechive.com/2015/05/13/the-indulgent-treats-you-can-make-within-a-muffin-tin-20-photos/","benign"
"http://plarium.com/it/giochi-di-strategia/stormfall-age-of-war/notizie/nuova-funzione-accelerazioni/","benign"
"dentistcolumbusohio.com/","benign"
"joshholloway-online.com/","benign"
"myspace.com/foufounes","benign"
"rootsweb.ancestry.com/~tngenny1/crocket2.html","benign"
"militaryaviationmuseum.org/events/royal-wedding-reception","benign"
"amazon.com/Quo-Vadis-Defiant-Indoctrination-3DVD/dp/B000GBBTIA","benign"
"amazon.com/Albany-Texas-Coloring-Book-Coolest/dp/1931721351","benign"
"youtube.com/watch?v=CIeAtcaarHo","benign"
"people.famouswhy.com/dave_simmons/","benign"
"amazon.com/Rob-Neyers-Book-Baseball-Lineups/dp/0743241746","benign"
"linkedin.com/in/stanleymiller1","benign"
"lcsc.edu/business/","benign"
"anglers-adventures.com/","benign"
"http://diply.com/diply-news/suicide-bomb-attacks-in-yemen-mosques-kills-dozens-hundreds-injured/106124","benign"
"home.insightbb.com/~daveschmidt/hockey/sreportcollegeecacnorthe06.htm","benign"
"http://hollywoodlife.com/2015/05/06/zendaya-crop-top-skirt-instagram-picture-material-girl-outfit/","benign"
"us-city-home.com/missouri/belton/whats_around/military_installation/Marine_Corps_Reserve_Support_Command_Kansas_City-7267556.html","benign"
"greenecountyiowa.com/","benign"
"everywritersresource.com/pinsky.html","benign"
"en.wikipedia.org/wiki/Joe_Bowman","benign"
"linkedin.com/pub/dir/Jerry/Tremblay","benign"
"movies.nytimes.com/person/6588/Pamela-Blake/filmography","benign"
"en.wikipedia.org/wiki/Category:Shawinigan_Cataractes_alumni","benign"
"eastmans.com/","benign"
"thefreelibrary.com/Fort+Wayne.-a0158734399","benign"
"kcathomedads.blogspot.com/2009/10/activity-ghost-tours-john-wornall-house.html","benign"
"drs.wa.gov/","benign"
"electronichouse.com/article/iriver_cuts_holiday_prices/C52","benign"
"transportmedia.co.uk/","benign"
"census-info.us/show/HYMER/","benign"
"amazon.com/Offside-American-Exceptionalism-Andrei-Markovits/dp/069107447X","benign"
"daliawood.com/","benign"
"tvrage.com/person/id-354494/Garrett+Backstrom","benign"
"youtube.com/watch?v=Jiz2PENJAvk","benign"
"thefreedictionary.com/cleric","benign"
"http://babal.net/books/view/267/%D9%85%D8%B0%D9%83%D8%B1%D8%A7%D8%AA-%D8%B6%D8%A7%D8%A8%D8%B7-%D8%B9%D8%AB%D9%85%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D9%86%D8%AC%D8%AF","benign"
"facebook.com/pages/Biutiful/106138879424649","benign"
"order-and-chaos.wowstead.com/","benign"
"whosdatedwho.com/tpx_14861/gray-o-brien/","benign"
"theatermania.com/san-francisco/news/09-2010/leslie-jordan-janis-paige-stefanie-powers-judy-ten_30327.html","benign"
"filmjournal.com/filmjournal/content_display/reviews/major-releases/e3i9d37a0da6b1152e39ad953d08f8e5eec","benign"
"swordforum.com/forums/showthread.php?65223-Did-I-Do-the-right-thing-Called-Rob-Criswell","benign"
"bestzilla.com/J/Jayne_Heitmeyer/","benign"
"tvguide.com/celebrities/billie-joe-armstrong/205724","benign"
"newbern.northcarolina.us.mymotels.com/","benign"
"lakearrowhead.com/lahistory.html","benign"
"ovguide.com/tv_episode/the-wayans-bros-season-3-episode-4-gots-to-have-a-job-114906","benign"
"http://dantri.com.vn/thu-thuat/nhung-ung-dung-tim-dia-diem-an-choi-danh-cho-nguoi-thich-du-lich-1065624.htm","benign"
"homepages.rootsweb.ancestry.com/~lheureux/lh1/d0108/g0000046.html","benign"
"travel.usnews.com/Montreal_Canada/Pictures/Casino_de_Montreal_235/","benign"
"archiver.rootsweb.ancestry.com/th/read/TRUDELL/2003-02/1046029481","benign"
"kansascity.com/2011/11/04/3247343/review-james-galway-brilliant.html","benign"
"brennanfraser.com/","benign"
"culturemob.com/naked-katy-perry-and-will-cotton-make-california-candy","benign"
"fandango.com/bobbejthompson/filmography/p390067","benign"
"jptscareband.com/","benign"
"query.nytimes.com/gst/abstract.html?res=9A03E4DD1038EE3BBC4153DFBE668383669FDE","benign"
"vitals.com/doctors/Dr_James_Schall.html","benign"
"sourceforge.net/projects/s60dosbox/forums/forum/923675/topic/3259745","benign"
"asiaenvironmentalpartners.com/","benign"
"vintagekansascity.com/100yearsago/labels/hypnosis.html","benign"
"facebook.com/pages/The-Thomas-G-Labrecque-Foundation/101723758260","benign"
"interceder.net/topic/Ben-Mulroney","benign"
"bloody-disgusting.com/news/26975","benign"
"examiner.com/sf-in-san-francisco/bay-area-tv-hottie-takes-sf-by-storm-ktvu-s-rising-anchor-gasia-mikaelian","benign"
"icelebz.com/celebs/joely_fisher/","benign"
"fondation-langlois.org/html/e/page.php?NumPage=1834","benign"
"wikinfo.org/index.php/Republican_Party_(United_States)","benign"
"saugeentimes.com/","benign"
"beenverified.com/p/charles+curtiss","benign"
"hollywoodreporter.com/news/starz-digital-media-renews-filmtv-171981","benign"
"cantonese-tutorials.110mb.com/","benign"
"cnn.com/WORLD/9510/canada/10-29/question.html","benign"
"superiorpics.com/ronan_keating/","benign"
"watchmoviee.net/free-online-movies/watch-la-brunante-2007-online-free","benign"
"ftvdb.bfi.org.uk/sift/title/171844","benign"
"rivals.yahoo.com/ncaa/football/recruiting/player-Chris-Leak-9027","benign"
"rottentomatoes.com/celebrity/jeannie_elias/","benign"
"au.linkedin.com/pub/mike-harley/2/B26/362","benign"
"livestrong.com/article/350454-joe-weider-biography/","benign"
"landwatch.com/South_Carolina_land_for_sale/Spartanburg_County","benign"
"highbeam.com/doc/1G1-65014620.html","benign"
"dictionary.sensagent.com/julie/fr-fr/","benign"
"answers.com/topic/bordeaux","benign"
"http://buzzfil.net/article/5688/photo-look/20-tatouages-sous-forme-de-dentelle-tres-sensuelle-3.html?href=inner_website","benign"
"lowercolumbia.edu/community/art-and-entertainment/northwest-voices/","benign"
"http://censor.net.ua/photo_news/334973/na_luganschine_vdol_avtodorogi_bahmutka_prodoljaetsya_stroitelstvo_fortifikatsionnyh_soorujeniyi_moskal","benign"
"tricyclefetish.com/ccm.php","benign"
"blackburnfoundationhorses.com/mares.htm","benign"
"en.wikipedia.org/wiki/King_Edward_Stakes","benign"
"canvaz.com/place/m/maskell.htm","benign"
"lowelldevilshockey.com/","benign"
"en.wikipedia.org/wiki/1983_NHL_Entry_Draft","benign"
"http://babal.net/photos/53/%D8%AE%D9%84%D9%81%D9%8A%D8%A7%D8%AA-%D8%A8%D9%86%D8%A7%D8%AA","benign"
"ca.sports.yahoo.com/nhl/teams/cgy/stats","benign"
"legacy.com/obituaries/washingtonpost/obituary.aspx?n=harold-a-greenberg&pid=150127910","benign"
"usmilitary.about.com/od/airforce/l/blafsong.htm","benign"
"alacrastore.com/mergers-acquisitions/Eicon_Technology_Corp-1080083","benign"
"amazon.com/Cyclops-Blu-ray-Eric-Roberts/dp/B002QVFOPC","benign"
"aspenbaycandles.com/category1.php?cid=5","benign"
"classictvads.com/margaret_1.shtml","benign"
"gohabs.com/retired.htm","benign"
"juggle.com/basketball/basketball-players/-82","benign"
"manpaper.com/ViewCelebInfo_1363.html","benign"
"http://rocketnews24.com/2009/05/14/%e3%80%8e%e6%97%a5%e6%9c%ac%e6%b5%b7%e8%a1%a8%e8%a8%98%e3%81%afnyt%e3%81%ae%e9%81%8e%e3%81%a1%e5%ba%83%e5%91%8a%e3%80%8f-%e3%81%8c%e9%ba%bb%e7%94%9f%e9%a6%96%e7%9b%b8%e3%82%92%e5%a7%8b%e3%82%81-192/","benign"
"macongeorgia.com/","benign"
"http://distractify.com/post/related/id/54f092ad4a0c4b5e02106aad/skip/10/limit/10/back/0","benign"
"dbpedia.org/class/yago/Person100007846","benign"
"absoluteastronomy.com/topics/Richard_Tallman","benign"
"onlinesportshandicapping.com/news-262/football-picks/100710-nebraska-vs-kansas-state-2010-college-football-predictions.html","benign"
"bestuff.com/stuff/ueda-tatsuya","benign"
"depositaccounts.com/banks/srp-cu.html","benign"
"companieshouseireland.blogspot.com/","benign"
"myspace.com/smahiai/blog","benign"
"spartannation.com/2011/04/20/dane-fife-named-michigan-state-men%e2%80%99s-basketball-assistant-coach-by-tom-izzo/","benign"
"home.sprintmail.com/~michaelthalman/photos/nwstrans.htm","benign"
"pacebus.com/","benign"
"http://thenextweb.com/apps/2015/05/12/firefox-38-brings-ui-tweaks-on-android-and-support-for-playing-protected-video-content-on-the-desktop/","benign"
"mylife.com/c-2551547922","benign"
"merlin.wikia.com/wiki/John_Hurt","benign"
"en.wikipedia.org/wiki/Kevin_Hardy_(defensive_tackle)","benign"
"youtube.com/watch?v=rZ5PRjVe3dw","benign"
"linkedin.com/pub/dir/jack/patton","benign"
"thepiratebay.org/torrent/4134578/The_films_of_Kenneth_Anger_-_vol_1_(1947-1954)____DVD9","benign"
"superhighstreet.com/tbc/madison-avenue-new-york.shtml","benign"
"fontshop.com/fonts/designer/","benign"
"youtube.com/watch?v=WbhqJaLY5xs","benign"
"flickr.com/photos/fotoproze/3332454251/","benign"
"kino.com/daysofbeingwild/essay.html","benign"
"howmanyofme.com/people/Kenneth_Tobey/","benign"
"tokyohairstyles.blogspot.com/2009/11/japanese-idol-aiba-masaki.html","benign"
"greenscene.me/2011/03/steven-beattie-on-trial-with-puerto-rico-islanders/","benign"
"http://serverfault.com/questions/338237/remote-desktop-server-always-showing-login-screen","benign"
"http://stackoverflow.com/questions/8009467/how-to-replace-an-item-between-two-delimiters-in-textwrangler","benign"
"vacationsbyrail.com/usa/amtrak_vacations/amtrak_info/missouri_services/","benign"
"lowellfive.com/","benign"
"ticketluck.com/concert-tickets/Oakland-East-Bay-Symphony/index.php","benign"
"sec.edgar-online.com/equity-media-holdings-corp/10-k-annual-report/2008/03/31/section46.aspx","benign"
"source.theengineer.co.uk/measurement-quality-control-and-test/force-strain-and-speed-testing/pressure-sensors/emerson-opens-rosemount-solution-centre/344050.article","benign"
"http://plarium.com/de/strategiespiele/stormfall-age-of-war/news/redgar-der-unbeugsame/","benign"
"realscreen.com/2010/05/19/bunimmurrayjon-20100519/","benign"
"bookfinder.com/author/hubert-reeves/","benign"
"encyclopedia2.thefreedictionary.com/rangefinder","benign"
"facebook.com/pages/Fat-Tone/112804478732565","benign"
"en.goldenmap.com/Sporting_Cristal","benign"
"rivals.yahoo.com/ncaa/basketball/players/88829","benign"
"dogfederationofnewyork.blogspot.com/","benign"
"http://tunein.com/radio/Europe-r101217/15480783/ca-pub-1542925551861702/TuneInSearch","benign"
"britannica.com/EBchecked/topic/653957/Lester-Young","benign"
"soccerchris.com/2010/06/09/chicago-fire-super-y-league-tryouts-to-be-held-june-17/","benign"
"http://techcrunch.com/2015/05/12/mozilla-launches-a-new-firefox-version-without-drm-support/","benign"
"lyrics007.com/Foxboro%20Hot%20Tubs%20Lyrics/Stop%20Drop%20And%20Roll%20Lyrics.html","benign"
"canada-heros.com/arbour_louise.html","benign"
"hockeydb.com/vb/printthread.php?t=8432&page=6&pp=12","benign"
"nesn.com/2011/02/worcester-sharks-coach-roy-sommer-continues-coaching-with-bloody-broken-nose.html","benign"
"goinnativerecords.com/","benign"
"en.wikipedia.org/wiki/Shawn_Drover","benign"
"tcpca.org/node/1007","benign"
"http://mylust.com/videos/49304/slutty-arab-bbw-whore-with-nasty-teeth-kneads-her-bigguns-while-i-fuck-her-mish/","benign"
"classicmoviemusicals.com/actorsv.htm","benign"
"atlasshrugs2000.typepad.com/atlas_shrugs/2010/09/-fbi-raids-homes-of-anti-war-activists-and-hatem-abudayyeh-executive-director-of-the-arab-american-a.html","benign"
"fpgatechnologies.com/","benign"
"zillow.com/homedetails/708-Leonards-Way-Argusville-ND-58005/2127949117_zpid/","benign"
"simplemachines.net/liquorice.html","benign"
"en.wikipedia.org/wiki/Francoise_Doherty","benign"
"lumal.com/commercial/Culture/tv-films.html","benign"
"nelsonmadisonfilms.com/","benign"
"pophistorydig.com/?tag=vanity-fair-miguel-covarrubias","benign"
"gopsusports.com/sports/m-footbl/mtt/cadogan_nate00.html","benign"
"virtualtourist.com/travel/North_America/United_States_of_America/New_York_State/New_York_City-841252/Things_To_Do-New_York_City-TG-C-1.html","benign"
"boards.ancestry.netscape.com/surnames.lapoint/3.37/mb.ashx","benign"
"reagan.utexas.edu/archives/textual/smof/buckalew.htm","benign"
"wistv.com/Global/story.asp?S=13673239","benign"
"deepazworld.blogspot.com/","benign"
"mylife.com/heather-santanen","benign"
"ausbcomp.com/~bbott/cowley/Oldnews/Papersup/repub4.htm","benign"
"blackinformant.com/remember/black-achievement-in-the-shadow-of-slavery-boley-oklahoma","benign"
"metalodyssey.wordpress.com/2011/08/06/between-the-buried-and-me-to-headline-2011-saints-sinners-tour-beginning-october-27th/","benign"
"http://hollywoodlife.com/2015/05/13/kylie-jenner-tyga-getting-married-too-young-secret-engagement-report/","benign"
"whptv.com/weather/default.aspx","benign"
"powerplantjobs.com/ppj.nsf/powerplants1?openform&cat=wv&Count=500","benign"
"relatingtodogs.com/about-dogs/Fictional_dogs.html","benign"
"drugsense.org/mcwilliams/www.marijuanamagazine.com/toc/addictiv.htm","benign"
"tutorgig.com/ed/Long_Beach%2C_California","benign"
"facebook.com/craig.clouston1","benign"
"myspace.com/bestcomedymovies","benign"
"ethixmerch.com/blog/fair-trade-usa-vs-europe","benign"
"sporting-heroes.net/rugby-heroes/displayhero.asp?HeroID=5911","benign"
"torrentreactor.net/search.php?search=2&words=gainsbourg-vie-heroique&lang=","benign"
"nme.com/artists/ron-kenoly","benign"
"jcbikeclub.org/index.php?option=com_content&view=article&id=148:paseo-bridge-groundbreaking&catid=30:advocacy&Itemid=73","benign"
"scottmunsonmusic.com/news/music-in-film-another-earth-soundtrack/","benign"
"celebrityseats.com/venue/dunsmuir-house-tickets.html","benign"
"en.wikipedia.org/wiki/2010%E2%80%9311_Gonzaga_Bulldogs_men%27s_basketball_team","benign"
"enotes.com/to-kill-a-mockingbird/q-and-a/how-does-scouts-character-develop-throughout-story-254022","benign"
"https://www.gov.uk/government/publications/how-national-and-official-statistics-are-assured","benign"
"freepages.genealogy.rootsweb.ancestry.com/~devalter/Audoir/dat360.htm","benign"
"answers.com/topic/motor-vehicle","benign"
"facebook.com/people/Suzanne-Perron/715574931","benign"
"videosurf.com/monique-gabrielle-34492","benign"
"nme.com/artists/serge-fiori","benign"
"http://allegro.pl/show_item.php?item=5314215355&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e","benign"
"americaswealthmanagementshow.com/kansascity/","benign"
"https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FXUDDbh8TIofG7VSI+%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3%E3%81%AE%E3%83%99%E3%83%A9%E3%83%B3%E3%83%80%E3%81%8B%E3%82%89%E8%A6%97%E3%81%8D%E8%A6%8B+%23ero+%23douga+%23agesage","benign"
"friendseat.com/restaurants/Philadelphia/Franco--Luigis","benign"
"snooth.com/wine/le-bourcier-macon-cuvee-elena-2009/","benign"
"zoominfo.com/people/Villapiano_Phil_152501629.aspx","benign"
"spoke.com/info/pEy8atm/GregoryMilmoeEsq","benign"
"linkedin.com/pub/caryl-alarcon/6/269/415","benign"
"jcs-group.com/military/war1775mother/mackenzie.html","benign"
"opednews.com/articles/Hawaiian-History--Premedi-by-Amelia-Gora-101020-960.html?show=votes","benign"
"spoke.com/info/p1PdRDO/DanMerlini","benign"
"countyhistory.com/montgomery/start.html","benign"
"manta.com/c/mm79qhg/alliance-healthcare-foundation","benign"
"snowcaptraffic.com/records/mackenzie","benign"
"fact-index.com/a/an/anna_leonowens.html","benign"
"dnr.state.oh.us/parks/tabid/713/Default.aspx","benign"
"nyhystericalsociety.com/comedy-agents.htm","benign"
"http://atwiki.jp/wiki/%E3%83%92%E3%83%8E%20%E7%A9%BA%E6%8A%98%20%E6%8C%AF%E3%82%8A%E4%B8%BB%E5%82%AC%20%E3%83%AA%E3%83%97%E3%83%A9%E3%82%A4","benign"
"exposay.com/v/28261/charlie-sheens-twins-born-six-weeks-early/","benign"
"tournaments.usyouthsoccer.org/events/2010-US-Youth-Soccer-Region-I-Championships/Game/961/NHClassics/BaltimoreBaysChelsea/","benign"
"photos.lucywho.com/victor-mature-photos-t29906.html","benign"
"nomads.ncdc.noaa.gov/EnsProb/","benign"
"mesquitenevada.com/MLS.Htm","benign"
"classicchristianscience.com/Classic_Christian_Science/Q_%26_A.html","benign"
"absoluteastronomy.com/topics/Baylor_University_basketball_scandal","benign"
"mylife.com/c-554313985","benign"
"bananasmusic.com/productdetail.asp/pid_8998/productname_Fender-Reggie-Hamilton-Standard-Jazz-Bass","benign"
"en.wikipedia.org/wiki/2010_NSC_Minnesota_Stars_season","benign"
"collegebasketball.rivals.com/bviewplayer.asp?sport=2&sid=1146&player=409917","benign"
"rheumatology.oxfordjournals.org/content/42/1/97.abstract","benign"
"http://hubpages.com/topics/business-and-employment/customer-service-and-satisfaction/905","benign"
"icehockey.wikia.com/wiki/Memorial_Cup","benign"
"tonyskansascity.com/2010/05/kansas-city-school-board-backtracks-on.html","benign"
"stockhouse.com/News/CanadianReleasesDetail.aspx?n=8356675","benign"
